"ID","Date","Year","Method_EN","Ti.1_So.2_Ha.3","Crop.type","Main.crop.or.cover.crop","Coordinates..center.of.the.field.","Country","Farm","geometry","Crop","type","Month"
309,"2024-09-05",2024,"Cultivator",1,"Winter barley","Main crop","12.9353036760664,45.6221738734948","NL","Unifarm","MULTIPOLYGON (((12.932587 45.621095, 12.932405 45.621343, 12.933928 45.621769, 12.935947 45.622344, 12.937463 45.622774, 12.938225 45.622993, 12.938406 45.622748, 12.937444 45.622474, 12.935698 45.621984, 12.93405 45.621506, 12.932587 45.621095)),((12.932391 45.621363, 12.932212 45.621607, 12.933405 45.621942, 12.935062 45.622412, 12.936879 45.622925, 12.938028 45.623259, 12.93821 45.623013, 12.937451 45.622795, 12.935935 45.622365, 12.933916 45.62179, 12.932391 45.621363)))","Winter crop",1,"September"
309,"2023-10-04",2023,"Cultivator",1,"Winter barley","Main crop","12.9353036760664,45.6221738734948","NL","Unifarm","MULTIPOLYGON (((12.932587 45.621095, 12.932405 45.621343, 12.933928 45.621769, 12.935947 45.622344, 12.937463 45.622774, 12.938225 45.622993, 12.938406 45.622748, 12.937444 45.622474, 12.935698 45.621984, 12.93405 45.621506, 12.932587 45.621095)),((12.932391 45.621363, 12.932212 45.621607, 12.933405 45.621942, 12.935062 45.622412, 12.936879 45.622925, 12.938028 45.623259, 12.93821 45.623013, 12.937451 45.622795, 12.935935 45.622365, 12.933916 45.62179, 12.932391 45.621363)))","Winter crop",1,"October"
310,"2024-09-05",2024,"Cultivator",1,"Winter barley","Main crop","12.9353036760664,45.6221738734948","NL","Unifarm","MULTIPOLYGON (((12.932587 45.621095, 12.932405 45.621343, 12.933928 45.621769, 12.935947 45.622344, 12.937463 45.622774, 12.938225 45.622993, 12.938406 45.622748, 12.937444 45.622474, 12.935698 45.621984, 12.93405 45.621506, 12.932587 45.621095)),((12.932391 45.621363, 12.932212 45.621607, 12.933405 45.621942, 12.935062 45.622412, 12.936879 45.622925, 12.938028 45.623259, 12.93821 45.623013, 12.937451 45.622795, 12.935935 45.622365, 12.933916 45.62179, 12.932391 45.621363)))","Winter crop",1,"September"
310,"2023-10-04",2023,"Cultivator",1,"Winter barley","Main crop","12.9371646055919,45.6294504746829","NL","Unifarm","MULTIPOLYGON (((12.934439 45.628369, 12.934332 45.628514, 12.934277 45.62859, 12.935947 45.629058, 12.937633 45.629541, 12.939165 45.62998, 12.9401 45.630243, 12.940263 45.630024, 12.939247 45.629732, 12.937568 45.629256, 12.935802 45.628753, 12.934439 45.628369)),((12.934071 45.628875, 12.935355 45.629243, 12.937211 45.629774, 12.938881 45.630243, 12.939888 45.63053, 12.940085 45.630264, 12.939153 45.63, 12.937621 45.629562, 12.935935 45.629079, 12.934262 45.62861, 12.934071 45.628875)))","Winter crop",1,"October"
311,"2024-10-24",2024,"Cultivator",1,"Sugar beet","Main crop","12.9371646055919,45.6294504746829","NL","Unifarm","MULTIPOLYGON (((12.934439 45.628369, 12.934332 45.628514, 12.934277 45.62859, 12.935947 45.629058, 12.937633 45.629541, 12.939165 45.62998, 12.9401 45.630243, 12.940263 45.630024, 12.939247 45.629732, 12.937568 45.629256, 12.935802 45.628753, 12.934439 45.628369)),((12.934071 45.628875, 12.935355 45.629243, 12.937211 45.629774, 12.938881 45.630243, 12.939888 45.63053, 12.940085 45.630264, 12.939153 45.63, 12.937621 45.629562, 12.935935 45.629079, 12.934262 45.62861, 12.934071 45.628875)))","Summer crop",1,"October"
311,"2024-04-10",2024,"Harrowing",1,"Sugar beet","Main crop","12.9371646055919,45.6294504746829","NL","Unifarm","MULTIPOLYGON (((12.934439 45.628369, 12.934332 45.628514, 12.934277 45.62859, 12.935947 45.629058, 12.937633 45.629541, 12.939165 45.62998, 12.9401 45.630243, 12.940263 45.630024, 12.939247 45.629732, 12.937568 45.629256, 12.935802 45.628753, 12.934439 45.628369)),((12.934071 45.628875, 12.935355 45.629243, 12.937211 45.629774, 12.938881 45.630243, 12.939888 45.63053, 12.940085 45.630264, 12.939153 45.63, 12.937621 45.629562, 12.935935 45.629079, 12.934262 45.62861, 12.934071 45.628875)))","Summer crop",1,"April"
312,"2024-10-24",2024,"Cultivator",1,"Sugar beet","Main crop","12.9371646055919,45.6294504746829","NL","Unifarm","MULTIPOLYGON (((12.934439 45.628369, 12.934332 45.628514, 12.934277 45.62859, 12.935947 45.629058, 12.937633 45.629541, 12.939165 45.62998, 12.9401 45.630243, 12.940263 45.630024, 12.939247 45.629732, 12.937568 45.629256, 12.935802 45.628753, 12.934439 45.628369)),((12.934071 45.628875, 12.935355 45.629243, 12.937211 45.629774, 12.938881 45.630243, 12.939888 45.63053, 12.940085 45.630264, 12.939153 45.63, 12.937621 45.629562, 12.935935 45.629079, 12.934262 45.62861, 12.934071 45.628875)))","Summer crop",1,"October"
312,"2022-10-25",2022,"Ploughing",1,"Corn silage","Main crop","12.9371646055919,45.6294504746829","NL","Unifarm","MULTIPOLYGON (((12.934439 45.628369, 12.934332 45.628514, 12.934277 45.62859, 12.935947 45.629058, 12.937633 45.629541, 12.939165 45.62998, 12.9401 45.630243, 12.940263 45.630024, 12.939247 45.629732, 12.937568 45.629256, 12.935802 45.628753, 12.934439 45.628369)),((12.934071 45.628875, 12.935355 45.629243, 12.937211 45.629774, 12.938881 45.630243, 12.939888 45.63053, 12.940085 45.630264, 12.939153 45.63, 12.937621 45.629562, 12.935935 45.629079, 12.934262 45.62861, 12.934071 45.628875)))","Summer crop",1,"October"
312,"2024-04-10",2024,"Harrowing",1,"Sugar beet","Main crop","12.9606703383045,45.6397098919451","NL","Unifarm","MULTIPOLYGON (((12.961637 45.637533, 12.963513 45.640785, 12.963834 45.640693, 12.961962 45.637442, 12.961637 45.637533)),((12.96281 45.640986, 12.963126 45.640896, 12.961255 45.637641, 12.960918 45.637739, 12.96281 45.640986)),((12.962086 45.641193, 12.96241 45.6411, 12.960544 45.637848, 12.960207 45.637947, 12.962086 45.641193)),((12.959165 45.638244, 12.961017 45.641499, 12.961345 45.641405, 12.959468 45.638158, 12.959165 45.638244)),((12.959947 45.641804, 12.960276 45.64171, 12.958389 45.638463, 12.958075 45.638551, 12.959947 45.641804)),((12.957352 45.638748, 12.959231 45.642009, 12.95957 45.641912, 12.95766 45.638667, 12.957454 45.638725, 12.957352 45.638748)))","Summer crop",1,"April"
312,"2023-05-24",2023,"Harrowing",1,"Corn silage","Main crop","12.9606703383045,45.6397098919451","NL","Unifarm","MULTIPOLYGON (((12.961637 45.637533, 12.963513 45.640785, 12.963834 45.640693, 12.961962 45.637442, 12.961637 45.637533)),((12.96281 45.640986, 12.963126 45.640896, 12.961255 45.637641, 12.960918 45.637739, 12.96281 45.640986)),((12.962086 45.641193, 12.96241 45.6411, 12.960544 45.637848, 12.960207 45.637947, 12.962086 45.641193)),((12.959165 45.638244, 12.961017 45.641499, 12.961345 45.641405, 12.959468 45.638158, 12.959165 45.638244)),((12.959947 45.641804, 12.960276 45.64171, 12.958389 45.638463, 12.958075 45.638551, 12.959947 45.641804)),((12.957352 45.638748, 12.959231 45.642009, 12.95957 45.641912, 12.95766 45.638667, 12.957454 45.638725, 12.957352 45.638748)))","Summer crop",1,"May"
312,"2023-06-08",2023,"Harrowing",1,"Corn silage","Main crop","12.9606703383045,45.6397098919451","NL","Unifarm","MULTIPOLYGON (((12.961637 45.637533, 12.963513 45.640785, 12.963834 45.640693, 12.961962 45.637442, 12.961637 45.637533)),((12.96281 45.640986, 12.963126 45.640896, 12.961255 45.637641, 12.960918 45.637739, 12.96281 45.640986)),((12.962086 45.641193, 12.96241 45.6411, 12.960544 45.637848, 12.960207 45.637947, 12.962086 45.641193)),((12.959165 45.638244, 12.961017 45.641499, 12.961345 45.641405, 12.959468 45.638158, 12.959165 45.638244)),((12.959947 45.641804, 12.960276 45.64171, 12.958389 45.638463, 12.958075 45.638551, 12.959947 45.641804)),((12.957352 45.638748, 12.959231 45.642009, 12.95957 45.641912, 12.95766 45.638667, 12.957454 45.638725, 12.957352 45.638748)))","Summer crop",1,"June"
313,"2024-10-24",2024,"Cultivator",1,"Sugar beet","Main crop","12.9606703383045,45.6397098919451","NL","Unifarm","MULTIPOLYGON (((12.961637 45.637533, 12.963513 45.640785, 12.963834 45.640693, 12.961962 45.637442, 12.961637 45.637533)),((12.96281 45.640986, 12.963126 45.640896, 12.961255 45.637641, 12.960918 45.637739, 12.96281 45.640986)),((12.962086 45.641193, 12.96241 45.6411, 12.960544 45.637848, 12.960207 45.637947, 12.962086 45.641193)),((12.959165 45.638244, 12.961017 45.641499, 12.961345 45.641405, 12.959468 45.638158, 12.959165 45.638244)),((12.959947 45.641804, 12.960276 45.64171, 12.958389 45.638463, 12.958075 45.638551, 12.959947 45.641804)),((12.957352 45.638748, 12.959231 45.642009, 12.95957 45.641912, 12.95766 45.638667, 12.957454 45.638725, 12.957352 45.638748)))","Summer crop",1,"October"
313,"2022-11-15",2022,"Ploughing",1,"Corn silage","Main crop","12.9606703383045,45.6397098919451","NL","Unifarm","MULTIPOLYGON (((12.961637 45.637533, 12.963513 45.640785, 12.963834 45.640693, 12.961962 45.637442, 12.961637 45.637533)),((12.96281 45.640986, 12.963126 45.640896, 12.961255 45.637641, 12.960918 45.637739, 12.96281 45.640986)),((12.962086 45.641193, 12.96241 45.6411, 12.960544 45.637848, 12.960207 45.637947, 12.962086 45.641193)),((12.959165 45.638244, 12.961017 45.641499, 12.961345 45.641405, 12.959468 45.638158, 12.959165 45.638244)),((12.959947 45.641804, 12.960276 45.64171, 12.958389 45.638463, 12.958075 45.638551, 12.959947 45.641804)),((12.957352 45.638748, 12.959231 45.642009, 12.95957 45.641912, 12.95766 45.638667, 12.957454 45.638725, 12.957352 45.638748)))","Summer crop",1,"November"
313,"2024-04-11",2024,"Harrowing",1,"Sugar beet","Main crop","12.9611852627586,45.639563476073","NL","Unifarm","MULTIPOLYGON (((12.962317 45.637342, 12.961991 45.637433, 12.963863 45.640685, 12.964189 45.640592, 12.962317 45.637342)),((12.959871 45.638045, 12.961725 45.641296, 12.962056 45.641202, 12.960177 45.637955, 12.959871 45.638045)),((12.958419 45.638454, 12.960306 45.641702, 12.960634 45.641608, 12.958755 45.638359, 12.958419 45.638454)))","Summer crop",1,"April"
313,"2023-05-24",2023,"Harrowing",1,"Corn silage","Main crop","12.9611852627586,45.639563476073","NL","Unifarm","MULTIPOLYGON (((12.962317 45.637342, 12.961991 45.637433, 12.963863 45.640685, 12.964189 45.640592, 12.962317 45.637342)),((12.959871 45.638045, 12.961725 45.641296, 12.962056 45.641202, 12.960177 45.637955, 12.959871 45.638045)),((12.958419 45.638454, 12.960306 45.641702, 12.960634 45.641608, 12.958755 45.638359, 12.958419 45.638454)))","Summer crop",1,"May"
313,"2023-06-08",2023,"Harrowing",1,"Corn silage","Main crop","12.9611852627586,45.639563476073","NL","Unifarm","MULTIPOLYGON (((12.962317 45.637342, 12.961991 45.637433, 12.963863 45.640685, 12.964189 45.640592, 12.962317 45.637342)),((12.959871 45.638045, 12.961725 45.641296, 12.962056 45.641202, 12.960177 45.637955, 12.959871 45.638045)),((12.958419 45.638454, 12.960306 45.641702, 12.960634 45.641608, 12.958755 45.638359, 12.958419 45.638454)))","Summer crop",1,"June"
314,"2024-10-24",2024,"Cultivator",1,"Sugar beet","Main crop","12.9611852627586,45.639563476073","NL","Unifarm","MULTIPOLYGON (((12.962317 45.637342, 12.961991 45.637433, 12.963863 45.640685, 12.964189 45.640592, 12.962317 45.637342)),((12.959871 45.638045, 12.961725 45.641296, 12.962056 45.641202, 12.960177 45.637955, 12.959871 45.638045)),((12.958419 45.638454, 12.960306 45.641702, 12.960634 45.641608, 12.958755 45.638359, 12.958419 45.638454)))","Summer crop",1,"October"
314,"2024-01-19",2024,"Ploughing",1,"Mixture","Cover crop","12.9611852627586,45.639563476073","NL","Unifarm","MULTIPOLYGON (((12.962317 45.637342, 12.961991 45.637433, 12.963863 45.640685, 12.964189 45.640592, 12.962317 45.637342)),((12.959871 45.638045, 12.961725 45.641296, 12.962056 45.641202, 12.960177 45.637955, 12.959871 45.638045)),((12.958419 45.638454, 12.960306 45.641702, 12.960634 45.641608, 12.958755 45.638359, 12.958419 45.638454)))","Cover crop",1,"January"
314,"2024-11-05",2024,"Ploughing",1,"Sugar beet","Main crop","12.9611852627586,45.639563476073","NL","Unifarm","MULTIPOLYGON (((12.962317 45.637342, 12.961991 45.637433, 12.963863 45.640685, 12.964189 45.640592, 12.962317 45.637342)),((12.959871 45.638045, 12.961725 45.641296, 12.962056 45.641202, 12.960177 45.637955, 12.959871 45.638045)),((12.958419 45.638454, 12.960306 45.641702, 12.960634 45.641608, 12.958755 45.638359, 12.958419 45.638454)))","Summer crop",1,"November"
314,"2024-04-15",2024,"Harrowing",1,"Sugar beet","Main crop","12.9611852627586,45.639563476073","NL","Unifarm","MULTIPOLYGON (((12.962317 45.637342, 12.961991 45.637433, 12.963863 45.640685, 12.964189 45.640592, 12.962317 45.637342)),((12.959871 45.638045, 12.961725 45.641296, 12.962056 45.641202, 12.960177 45.637955, 12.959871 45.638045)),((12.958419 45.638454, 12.960306 45.641702, 12.960634 45.641608, 12.958755 45.638359, 12.958419 45.638454)))","Summer crop",1,"April"
319,"2024-09-24",2024,"Cultivator",1,"Fodder radish","Cover crop","12.9670348116363,45.6359131545494","NL","Unifarm","MULTIPOLYGON (((12.968427 45.63508, 12.968352 45.635084, 12.968069 45.635079, 12.96799 45.635072, 12.967416 45.635825, 12.966749 45.63671, 12.96731 45.636545, 12.967928 45.635735, 12.968427 45.63508)),((12.966854 45.635894, 12.967525 45.635009, 12.967308 45.634948, 12.967163 45.634895, 12.966459 45.635847, 12.965553 45.637059, 12.9661 45.6369, 12.966854 45.635894)))","Cover crop",1,"September"
319,"2024-04-08",2024,"Ploughing",1,"Sugar beet","Main crop","12.9670348116363,45.6359131545494","NL","Unifarm","MULTIPOLYGON (((12.968427 45.63508, 12.968352 45.635084, 12.968069 45.635079, 12.96799 45.635072, 12.967416 45.635825, 12.966749 45.63671, 12.96731 45.636545, 12.967928 45.635735, 12.968427 45.63508)),((12.966854 45.635894, 12.967525 45.635009, 12.967308 45.634948, 12.967163 45.634895, 12.966459 45.635847, 12.965553 45.637059, 12.9661 45.6369, 12.966854 45.635894)))","Summer crop",1,"April"
319,"2023-04-05",2023,"Ploughing",1,"Summer wheat","Main crop","12.9670348116363,45.6359131545494","NL","Unifarm","MULTIPOLYGON (((12.968427 45.63508, 12.968352 45.635084, 12.968069 45.635079, 12.96799 45.635072, 12.967416 45.635825, 12.966749 45.63671, 12.96731 45.636545, 12.967928 45.635735, 12.968427 45.63508)),((12.966854 45.635894, 12.967525 45.635009, 12.967308 45.634948, 12.967163 45.634895, 12.966459 45.635847, 12.965553 45.637059, 12.9661 45.6369, 12.966854 45.635894)))","Summer crop",1,"April"
320,"2023-05-17",2023,"Harrowing",1,"Corn silage","Main crop","12.9670348116363,45.6359131545494","NL","Unifarm","MULTIPOLYGON (((12.968427 45.63508, 12.968352 45.635084, 12.968069 45.635079, 12.96799 45.635072, 12.967416 45.635825, 12.966749 45.63671, 12.96731 45.636545, 12.967928 45.635735, 12.968427 45.63508)),((12.966854 45.635894, 12.967525 45.635009, 12.967308 45.634948, 12.967163 45.634895, 12.966459 45.635847, 12.965553 45.637059, 12.9661 45.6369, 12.966854 45.635894)))","Summer crop",1,"May"
320,"2023-04-12",2023,"Ploughing",1,"Corn silage","Main crop","12.9670348116363,45.6359131545494","NL","Unifarm","MULTIPOLYGON (((12.968427 45.63508, 12.968352 45.635084, 12.968069 45.635079, 12.96799 45.635072, 12.967416 45.635825, 12.966749 45.63671, 12.96731 45.636545, 12.967928 45.635735, 12.968427 45.63508)),((12.966854 45.635894, 12.967525 45.635009, 12.967308 45.634948, 12.967163 45.634895, 12.966459 45.635847, 12.965553 45.637059, 12.9661 45.6369, 12.966854 45.635894)))","Summer crop",1,"April"
322,"2024-05-21",2024,"Harrowing",1,"Corn silage","Main crop","12.9488803767981,45.623687376787","NL","Unifarm","MULTIPOLYGON (((12.952358 45.623108, 12.952224 45.623104, 12.952092 45.623068, 12.951961 45.622995, 12.951763 45.622885, 12.951378 45.622836, 12.951098 45.622825, 12.951023 45.622822, 12.950066 45.622784, 12.949993 45.622781, 12.949879 45.622777, 12.949667 45.622769, 12.949219 45.622695, 12.948585 45.622562, 12.948113 45.62242, 12.947726 45.622304, 12.947102 45.622116, 12.946404 45.621915, 12.946278 45.622089, 12.948861 45.623018, 12.951822 45.624089, 12.952007 45.623839, 12.952021 45.623819, 12.95219 45.62359, 12.952197 45.623582, 12.952212 45.623563, 12.952422 45.623299, 12.952596 45.623081, 12.952358 45.623108)),((12.946083 45.622352, 12.951628 45.624351, 12.951807 45.624109, 12.948846 45.623038, 12.946264 45.622109, 12.946233 45.622151, 12.946083 45.622352)),((12.951433 45.624617, 12.951519 45.624499, 12.951613 45.624371, 12.946068 45.622372, 12.945882 45.622619, 12.951433 45.624617)),((12.945685 45.622885, 12.951245 45.624876, 12.951418 45.624637, 12.945867 45.622639, 12.945768 45.622771, 12.945685 45.622885)),((12.948182 45.624114, 12.951051 45.625144, 12.95123 45.624896, 12.94567 45.622905, 12.945485 45.623159, 12.948182 45.624114)),((12.948449 45.62454, 12.950857 45.62541, 12.950897 45.625356, 12.951036 45.625164, 12.948167 45.624134, 12.94547 45.623179, 12.945302 45.623408, 12.948449 45.62454)),((12.945109 45.623676, 12.947981 45.624709, 12.950665 45.625675, 12.950842 45.62543, 12.948435 45.62456, 12.945288 45.623428, 12.945159 45.623603, 12.945109 45.623676)))","Summer crop",1,"May"
322,"2023-05-04",2023,"Harrowing",1,"Faba bean","Main crop","12.9488803767981,45.623687376787","NL","Unifarm","MULTIPOLYGON (((12.952358 45.623108, 12.952224 45.623104, 12.952092 45.623068, 12.951961 45.622995, 12.951763 45.622885, 12.951378 45.622836, 12.951098 45.622825, 12.951023 45.622822, 12.950066 45.622784, 12.949993 45.622781, 12.949879 45.622777, 12.949667 45.622769, 12.949219 45.622695, 12.948585 45.622562, 12.948113 45.62242, 12.947726 45.622304, 12.947102 45.622116, 12.946404 45.621915, 12.946278 45.622089, 12.948861 45.623018, 12.951822 45.624089, 12.952007 45.623839, 12.952021 45.623819, 12.95219 45.62359, 12.952197 45.623582, 12.952212 45.623563, 12.952422 45.623299, 12.952596 45.623081, 12.952358 45.623108)),((12.946083 45.622352, 12.951628 45.624351, 12.951807 45.624109, 12.948846 45.623038, 12.946264 45.622109, 12.946233 45.622151, 12.946083 45.622352)),((12.951433 45.624617, 12.951519 45.624499, 12.951613 45.624371, 12.946068 45.622372, 12.945882 45.622619, 12.951433 45.624617)),((12.945685 45.622885, 12.951245 45.624876, 12.951418 45.624637, 12.945867 45.622639, 12.945768 45.622771, 12.945685 45.622885)),((12.948182 45.624114, 12.951051 45.625144, 12.95123 45.624896, 12.94567 45.622905, 12.945485 45.623159, 12.948182 45.624114)),((12.948449 45.62454, 12.950857 45.62541, 12.950897 45.625356, 12.951036 45.625164, 12.948167 45.624134, 12.94547 45.623179, 12.945302 45.623408, 12.948449 45.62454)),((12.945109 45.623676, 12.947981 45.624709, 12.950665 45.625675, 12.950842 45.62543, 12.948435 45.62456, 12.945288 45.623428, 12.945159 45.623603, 12.945109 45.623676)))","Summer crop",1,"May"
322,"2024-04-29",2024,"Ploughing",1,"Corn silage","Main crop","12.9549214441925,45.6247771858513","NL","Unifarm","MULTIPOLYGON (((12.952458 45.623461, 12.95234 45.623614, 12.952328 45.62363, 12.952141 45.623872, 12.953528 45.624375, 12.955344 45.625028, 12.957603 45.625839, 12.957662 45.625759, 12.957796 45.625577, 12.957904 45.625431, 12.952572 45.623502, 12.952458 45.623461)),((12.952127 45.62389, 12.951946 45.624141, 12.953231 45.6246, 12.955254 45.625326, 12.957409 45.626101, 12.95759 45.625857, 12.955331 45.625046, 12.953515 45.624393, 12.952127 45.62389)))","Summer crop",1,"April"
322,"2023-04-12",2023,"Ploughing",1,"Faba bean","Main crop","12.9549214441925,45.6247771858513","NL","Unifarm","MULTIPOLYGON (((12.952458 45.623461, 12.95234 45.623614, 12.952328 45.62363, 12.952141 45.623872, 12.953528 45.624375, 12.955344 45.625028, 12.957603 45.625839, 12.957662 45.625759, 12.957796 45.625577, 12.957904 45.625431, 12.952572 45.623502, 12.952458 45.623461)),((12.952127 45.62389, 12.951946 45.624141, 12.953231 45.6246, 12.955254 45.625326, 12.957409 45.626101, 12.95759 45.625857, 12.955331 45.625046, 12.953515 45.624393, 12.952127 45.62389)))","Summer crop",1,"April"
321,"2024-08-08",2024,"Harrowing",1,"Winter barley","Main crop","12.9549214441925,45.6247771858513","NL","Unifarm","MULTIPOLYGON (((12.952458 45.623461, 12.95234 45.623614, 12.952328 45.62363, 12.952141 45.623872, 12.953528 45.624375, 12.955344 45.625028, 12.957603 45.625839, 12.957662 45.625759, 12.957796 45.625577, 12.957904 45.625431, 12.952572 45.623502, 12.952458 45.623461)),((12.952127 45.62389, 12.951946 45.624141, 12.953231 45.6246, 12.955254 45.625326, 12.957409 45.626101, 12.95759 45.625857, 12.955331 45.625046, 12.953515 45.624393, 12.952127 45.62389)))","Winter crop",1,"August"
321,"2023-04-12",2023,"Ploughing",1,"Lupine","Main crop","12.9549214441925,45.6247771858513","NL","Unifarm","MULTIPOLYGON (((12.952458 45.623461, 12.95234 45.623614, 12.952328 45.62363, 12.952141 45.623872, 12.953528 45.624375, 12.955344 45.625028, 12.957603 45.625839, 12.957662 45.625759, 12.957796 45.625577, 12.957904 45.625431, 12.952572 45.623502, 12.952458 45.623461)),((12.952127 45.62389, 12.951946 45.624141, 12.953231 45.6246, 12.955254 45.625326, 12.957409 45.626101, 12.95759 45.625857, 12.955331 45.625046, 12.953515 45.624393, 12.952127 45.62389)))","Summer crop",1,"April"
323,"2023-07-12",2023,"Cultivator",1,"Winter barley","Main crop","12.9467312615504,45.6262742931349","NL","Unifarm","MULTIPOLYGON (((12.944141 45.625024, 12.943963 45.625268, 12.946536 45.626192, 12.949504 45.62726, 12.949579 45.627157, 12.949681 45.627019, 12.946903 45.626017, 12.944141 45.625024)),((12.943948 45.625288, 12.943775 45.625525, 12.946656 45.626566, 12.94931 45.627524, 12.949489 45.62728, 12.946521 45.626212, 12.943948 45.625288)))","Winter crop",1,"July"
323,"2024-09-24",2024,"Harrowing",1,"Mixture","Cover crop","12.9467312615504,45.6262742931349","NL","Unifarm","MULTIPOLYGON (((12.944141 45.625024, 12.943963 45.625268, 12.946536 45.626192, 12.949504 45.62726, 12.949579 45.627157, 12.949681 45.627019, 12.946903 45.626017, 12.944141 45.625024)),((12.943948 45.625288, 12.943775 45.625525, 12.946656 45.626566, 12.94931 45.627524, 12.949489 45.62728, 12.946521 45.626212, 12.943948 45.625288)))","Cover crop",1,"September"
323,"2024-04-29",2024,"Ploughing",1,"Corn silage","Main crop","12.9467312615504,45.6262742931349","NL","Unifarm","MULTIPOLYGON (((12.944141 45.625024, 12.943963 45.625268, 12.946536 45.626192, 12.949504 45.62726, 12.949579 45.627157, 12.949681 45.627019, 12.946903 45.626017, 12.944141 45.625024)),((12.943948 45.625288, 12.943775 45.625525, 12.946656 45.626566, 12.94931 45.627524, 12.949489 45.62728, 12.946521 45.626212, 12.943948 45.625288)))","Summer crop",1,"April"
324,"2024-05-28",2024,"Harrowing",1,"Potatoes","Main crop","12.9467312615504,45.6262742931349","NL","Unifarm","MULTIPOLYGON (((12.944141 45.625024, 12.943963 45.625268, 12.946536 45.626192, 12.949504 45.62726, 12.949579 45.627157, 12.949681 45.627019, 12.946903 45.626017, 12.944141 45.625024)),((12.943948 45.625288, 12.943775 45.625525, 12.946656 45.626566, 12.94931 45.627524, 12.949489 45.62728, 12.946521 45.626212, 12.943948 45.625288)))","Summer crop",1,"May"
324,"2022-10-28",2022,"Ploughing",1,"Winter wheat","Main crop","12.9567957051695,45.6406784451483","NL","Unifarm","MULTIPOLYGON (((12.956257 45.639056, 12.955925 45.63915, 12.957696 45.642228, 12.957763 45.642241, 12.95793 45.642276, 12.958104 45.642291, 12.956257 45.639056)),((12.955895 45.639158, 12.955569 45.63925, 12.957196 45.642081, 12.957256 45.642103, 12.957369 45.642141, 12.957431 45.642161, 12.957582 45.642205, 12.957657 45.64222, 12.955895 45.639158)))","Winter crop",1,"October"
324,"2024-04-29",2024,"Ploughing",1,"Potatoes","Main crop","12.9567957051695,45.6406784451483","NL","Unifarm","MULTIPOLYGON (((12.956257 45.639056, 12.955925 45.63915, 12.957696 45.642228, 12.957763 45.642241, 12.95793 45.642276, 12.958104 45.642291, 12.956257 45.639056)),((12.955895 45.639158, 12.955569 45.63925, 12.957196 45.642081, 12.957256 45.642103, 12.957369 45.642141, 12.957431 45.642161, 12.957582 45.642205, 12.957657 45.64222, 12.955895 45.639158)))","Summer crop",1,"April"
324,"2024-11-06",2024,"Sub-soiler",1,"Other","Cover crop","12.9565639480781,45.6331499106284","NL","Unifarm","MULTIPOLYGON (((12.95373 45.63181, 12.95355 45.632053, 12.959579 45.634227, 12.959768 45.633981, 12.95373 45.63181)),((12.953535 45.632073, 12.953414 45.632236, 12.953358 45.632315, 12.959379 45.634487, 12.959563 45.634247, 12.953535 45.632073)))","Cover crop",1,"November"
325,"2024-06-10",2024,"Harrowing",1,"Potatoes","Main crop","12.9565639480781,45.6331499106284","NL","Unifarm","MULTIPOLYGON (((12.95373 45.63181, 12.95355 45.632053, 12.959579 45.634227, 12.959768 45.633981, 12.95373 45.63181)),((12.953535 45.632073, 12.953414 45.632236, 12.953358 45.632315, 12.959379 45.634487, 12.959563 45.634247, 12.953535 45.632073)))","Summer crop",1,"June"
325,"2024-11-07",2024,"Ploughing",1,"Potatoes","Main crop","12.9565639480781,45.6331499106284","NL","Unifarm","MULTIPOLYGON (((12.95373 45.63181, 12.95355 45.632053, 12.959579 45.634227, 12.959768 45.633981, 12.95373 45.63181)),((12.953535 45.632073, 12.953414 45.632236, 12.953358 45.632315, 12.959379 45.634487, 12.959563 45.634247, 12.953535 45.632073)))","Summer crop",1,"November"
326,"2024-01-18",2024,"Ploughing",1,"Winter wheat","Main crop","12.9565639480781,45.6331499106284","NL","Unifarm","MULTIPOLYGON (((12.95373 45.63181, 12.95355 45.632053, 12.959579 45.634227, 12.959768 45.633981, 12.95373 45.63181)),((12.953535 45.632073, 12.953414 45.632236, 12.953358 45.632315, 12.959379 45.634487, 12.959563 45.634247, 12.953535 45.632073)))","Winter crop",1,"January"
326,"2023-05-19",2023,"Harrowing",1,"Corn silage","Main crop","12.9565639480781,45.6331499106284","NL","Unifarm","MULTIPOLYGON (((12.95373 45.63181, 12.95355 45.632053, 12.959579 45.634227, 12.959768 45.633981, 12.95373 45.63181)),((12.953535 45.632073, 12.953414 45.632236, 12.953358 45.632315, 12.959379 45.634487, 12.959563 45.634247, 12.953535 45.632073)))","Summer crop",1,"May"
326,"2024-08-06",2024,"Sub-soiler",1,"Other","Cover crop","12.9565639480781,45.6331499106284","NL","Unifarm","MULTIPOLYGON (((12.95373 45.63181, 12.95355 45.632053, 12.959579 45.634227, 12.959768 45.633981, 12.95373 45.63181)),((12.953535 45.632073, 12.953414 45.632236, 12.953358 45.632315, 12.959379 45.634487, 12.959563 45.634247, 12.953535 45.632073)))","Cover crop",1,"August"
326,"2022-10-28",2022,"Sub-soiler",1,"Sugar beet","Main crop","12.9565639480781,45.6331499106284","NL","Unifarm","MULTIPOLYGON (((12.95373 45.63181, 12.95355 45.632053, 12.959579 45.634227, 12.959768 45.633981, 12.95373 45.63181)),((12.953535 45.632073, 12.953414 45.632236, 12.953358 45.632315, 12.959379 45.634487, 12.959563 45.634247, 12.953535 45.632073)))","Summer crop",1,"October"
